best_lb.0,time
311420.0,2488
311305.0,2488.1
311192.0,2488.2
311077.0,2488.3
310968.0,2488.4
310862.0,2488.5
310756.0,2488.6
310651.0,2488.7
310547.0,2488.8
310446.0,2488.9
310346.0,2489
310251.0,2489.1
310156.0,2489.2
310063.0,2489.3
309974.0,2489.4
309892.0,2489.5
309811.0,2489.6
309737.0,2489.7
309667.0,2489.8
309598.0,2489.9
309531.0,2490
309464.0,2490.1
309403.0,2490.2
309343.0,2490.3
309284.0,2490.4
309272.0,2490.5
309272.0,2490.6
309284.0,2490.7
309294.0,2490.8
309306.0,2490.9
309330.0,2491
309389.0,2491.1
309449.0,2491.2
309510.0,2491.3
309577.0,2491.4
309644.0,2491.5
309713.0,2491.6
309783.0,2491.7
309857.0,2491.8
309932.0,2491.9
310013.0,2492
310095.0,2492.1
310184.0,2492.2
310277.0,2492.3
310372.0,2492.4
310467.0,2492.5
310567.0,2492.6
310668.0,2492.7
310772.0,2492.8
310877.0,2492.9
310983.0,2493
311089.0,2493.1
311198.0,2493.2
311313.0,2493.3
311426.0,2493.4
311541.0,2493.5
311665.0,2493.6
311790.0,2493.7
311917.0,2493.8
312044.0,2493.9
312171.0,2494
312304.0,2494.1
312437.0,2494.2
312572.0,2494.3
312708.0,2494.4
312914.0,2494.5
313053.0,2494.6
313193.0,2494.7
313336.0,2494.8
313490.0,2494.9
313646.0,2495
313804.0,2495.1
313963.0,2495.2
314126.0,2495.3
314290.0,2495.4
314459.0,2495.5
314628.0,2495.6
314802.0,2495.7
314976.0,2495.8
315150.0,2495.9
315329.0,2496
315511.0,2496.1
315700.0,2496.2
315897.0,2496.3
316094.0,2496.4
316294.0,2496.5
316495.0,2496.6
316696.0,2496.7
316905.0,2496.8
317115.0,2496.9
317325.0,2497
317538.0,2497.1
317756.0,2497.2
317975.0,2497.3
318199.0,2497.4
318424.0,2497.5
318650.0,2497.6
318876.0,2497.7
319104.0,2497.8
319333.0,2497.9
319563.0,2498
319798.0,2498.1
320036.0,2498.2
320274.0,2498.3
320516.0,2498.4
320767.0,2498.5
321019.0,2498.6
321271.0,2498.7
321524.0,2498.8
321781.0,2498.9
322040.0,2499
322301.0,2499.1
322565.0,2499.2
322834.0,2499.3
323107.0,2499.4
323382.0,2499.5
323657.0,2499.6
323936.0,2499.7
324218.0,2499.8
324504.0,2499.9
324632.0,2500
324346.0,2500.1
324064.0,2500.2
323785.0,2500.3
323510.0,2500.4
323235.0,2500.5
322962.0,2500.6
322693.0,2500.7
322429.0,2500.8
322168.0,2500.9
321909.0,2501
321652.0,2501.1
321399.0,2501.2
321147.0,2501.3
320895.0,2501.4
320644.0,2501.5
320402.0,2501.6
320164.0,2501.7
319926.0,2501.8
319691.0,2501.9
319461.0,2502
319232.0,2502.1
319004.0,2502.2
318778.0,2502.3
318552.0,2502.4
318327.0,2502.5
318103.0,2502.6
317884.0,2502.7
317666.0,2502.8
317453.0,2502.9
317243.0,2503
317033.0,2503.1
316824.0,2503.2
316685.0,2503.3
316479.0,2503.4
316278.0,2503.5
316077.0,2503.6
315877.0,2503.7
315680.0,2503.8
315483.0,2503.9
315294.0,2504
315112.0,2504.1
314933.0,2504.2
314759.0,2504.3
314585.0,2504.4
314411.0,2504.5
314242.0,2504.6
314073.0,2504.7
313909.0,2504.8
313746.0,2504.9
313587.0,2505
313429.0,2505.1
313273.0,2505.2
313119.0,2505.3
312976.0,2505.4
312836.0,2505.5
312700.0,2505.6
312565.0,2505.7
312432.0,2505.8
312299.0,2505.9
312171.0,2506
312044.0,2506.1
311917.0,2506.2
311790.0,2506.3
311665.0,2506.4
311541.0,2506.5
311426.0,2506.6
311313.0,2506.7
311198.0,2506.8
311089.0,2506.9
310983.0,2507
310877.0,2507.1
310772.0,2507.2
310668.0,2507.3
310567.0,2507.4
310467.0,2507.5
310372.0,2507.6
310277.0,2507.7
310184.0,2507.8
310095.0,2507.9
310013.0,2508
309932.0,2508.1
309857.0,2508.2
309783.0,2508.3
309713.0,2508.4
309644.0,2508.5
309577.0,2508.6
309510.0,2508.7
309447.0,2508.8
309386.0,2508.9
309326.0,2509
309267.0,2509.1
309257.0,2509.2
309245.0,2509.3
309245.0,2509.4
309301.0,2509.5
309360.0,2509.6
309420.0,2509.7
309481.0,2509.8
309548.0,2509.9
309615.0,2510
309684.0,2510.1
309754.0,2510.2
309828.0,2510.3
309909.0,2510.4
309991.0,2510.5
310084.0,2510.6
310179.0,2510.7
310274.0,2510.8
310374.0,2510.9
310475.0,2511
310580.0,2511.1
310686.0,2511.2
310792.0,2511.3
310901.0,2511.4
311016.0,2511.5
311129.0,2511.6
311243.0,2511.7
311358.0,2511.8
311474.0,2511.9
311503.0,2512
311387.0,2512.1
311272.0,2512.2
311159.0,2512.3
311044.0,2512.4
310930.0,2512.5
310821.0,2512.6
310715.0,2512.7
310609.0,2512.8
310504.0,2512.9
310403.0,2513
310303.0,2513.1
310208.0,2513.2
310113.0,2513.3
310020.0,2513.4
309938.0,2513.5
309857.0,2513.6
309783.0,2513.7
309713.0,2513.8
309644.0,2513.9
309577.0,2514
309510.0,2514.1
309449.0,2514.2
309389.0,2514.3
309330.0,2514.4
309274.0,2514.5
309274.0,2514.6
309320.0,2514.7
309376.0,2514.8
309435.0,2514.9
309495.0,2515
309556.0,2515.1
309623.0,2515.2
309690.0,2515.3
309759.0,2515.4
309829.0,2515.5
309903.0,2515.6
310052.0,2515.7
310127.0,2515.8
310208.0,2515.9
310290.0,2516
310383.0,2516.1
310478.0,2516.2
310573.0,2516.3
310673.0,2516.4
310774.0,2516.5
310879.0,2516.6
310985.0,2516.7
311091.0,2516.8
311200.0,2516.9
311315.0,2517
311428.0,2517.1
311542.0,2517.2
311657.0,2517.3
311781.0,2517.4
311906.0,2517.5
312033.0,2517.6
312160.0,2517.7
312287.0,2517.8
312415.0,2517.9
312548.0,2518
312681.0,2518.1
312816.0,2518.2
312952.0,2518.3
313158.0,2518.4
313297.0,2518.5
313437.0,2518.6
313580.0,2518.7
313734.0,2518.8
313890.0,2518.9
314048.0,2519
314207.0,2519.1
314370.0,2519.2
314534.0,2519.3
314703.0,2519.4
314872.0,2519.5
315046.0,2519.6
315220.0,2519.7
315394.0,2519.8
315573.0,2519.9
315755.0,2520
315944.0,2520.1
316141.0,2520.2
316341.0,2520.3
316542.0,2520.4
316743.0,2520.5
316952.0,2520.6
317162.0,2520.7
317372.0,2520.8
317585.0,2520.9
317803.0,2521
318021.0,2521.1
318240.0,2521.2
318464.0,2521.3
318689.0,2521.4
318915.0,2521.5
319141.0,2521.6
319369.0,2521.7
319598.0,2521.8
319828.0,2521.9
320063.0,2522
320301.0,2522.1
320539.0,2522.2
320781.0,2522.3
321032.0,2522.4
321284.0,2522.5
321536.0,2522.6
321789.0,2522.7
322046.0,2522.8
322305.0,2522.9
322566.0,2523
322830.0,2523.1
323099.0,2523.2
323372.0,2523.3
323491.0,2523.4
323218.0,2523.5
322949.0,2523.6
322685.0,2523.7
322424.0,2523.8
322165.0,2523.9
321908.0,2524
321655.0,2524.1
321403.0,2524.2
321151.0,2524.3
320900.0,2524.4
320658.0,2524.5
320420.0,2524.6
320182.0,2524.7
319947.0,2524.8
319717.0,2524.9
319488.0,2525
319260.0,2525.1
319034.0,2525.2
318808.0,2525.3
318583.0,2525.4
318359.0,2525.5
318140.0,2525.6
317922.0,2525.7
317704.0,2525.8
317491.0,2525.9
317281.0,2526
317071.0,2526.1
316862.0,2526.2
316723.0,2526.3
316517.0,2526.4
316316.0,2526.5
316115.0,2526.6
315915.0,2526.7
315718.0,2526.8
315529.0,2526.9
315347.0,2527
315168.0,2527.1
314994.0,2527.2
314820.0,2527.3
314646.0,2527.4
314477.0,2527.5
314308.0,2527.6
314144.0,2527.7
313981.0,2527.8
313822.0,2527.9
313664.0,2528
313508.0,2528.1
313354.0,2528.2
313279.0,2528.3
313130.0,2528.4
312987.0,2528.5
312847.0,2528.6
312711.0,2528.7
312576.0,2528.8
312443.0,2528.9
312310.0,2529
312182.0,2529.1
312055.0,2529.2
311928.0,2529.3
311801.0,2529.4
311676.0,2529.5
311552.0,2529.6
311433.0,2529.7
311318.0,2529.8
311205.0,2529.9
311090.0,2530
310976.0,2530.1
310867.0,2530.2
310761.0,2530.3
310655.0,2530.4
310550.0,2530.5
310449.0,2530.6
310349.0,2530.7
310249.0,2530.8
310177.0,2530.9
310082.0,2531
309987.0,2531.1
309894.0,2531.2
309812.0,2531.3
309731.0,2531.4
309657.0,2531.5
309587.0,2531.6
309518.0,2531.7
309451.0,2531.8
309384.0,2531.9
309323.0,2532
309263.0,2532.1
309204.0,2532.2
309148.0,2532.3
309102.0,2532.4
309102.0,2532.5
309138.0,2532.6
309184.0,2532.7
309240.0,2532.8
309299.0,2532.9
309359.0,2533
309420.0,2533.1
309487.0,2533.2
309554.0,2533.3
309623.0,2533.4
309693.0,2533.5
309767.0,2533.6
309848.0,2533.7
309930.0,2533.8
310023.0,2533.9
310116.0,2534
310211.0,2534.1
310306.0,2534.2
310407.0,2534.3
310512.0,2534.4
310618.0,2534.5
310724.0,2534.6
310833.0,2534.7
310931.0,2534.8
310822.0,2534.9
310716.0,2535
310610.0,2535.1
310505.0,2535.2
310404.0,2535.3
310306.0,2535.4
310211.0,2535.5
310116.0,2535.6
310023.0,2535.7
309930.0,2535.8
309848.0,2535.9
309767.0,2536
309693.0,2536.1
309623.0,2536.2
309554.0,2536.3
309487.0,2536.4
309420.0,2536.5
309359.0,2536.6
309299.0,2536.7
309240.0,2536.8
309184.0,2536.9
309138.0,2537
309102.0,2537.1
309102.0,2537.2
309107.0,2537.3
309143.0,2537.4
309189.0,2537.5
309314.0,2537.6
309520.0,2537.7
309573.0,2537.8
309629.0,2537.9
309688.0,2538
309748.0,2538.1
309809.0,2538.2
309876.0,2538.3
309943.0,2538.4
310012.0,2538.5
310082.0,2538.6
310156.0,2538.7
310305.0,2538.8
310380.0,2538.9
310461.0,2539
310543.0,2539.1
310638.0,2539.2
310733.0,2539.3
310831.0,2539.4
310932.0,2539.5
311037.0,2539.6
311143.0,2539.7
311249.0,2539.8
311364.0,2539.9
311477.0,2540
311591.0,2540.1
311706.0,2540.2
311823.0,2540.3
311941.0,2540.4
312060.0,2540.5
312184.0,2540.6
312311.0,2540.7
312438.0,2540.8
312565.0,2540.9
312693.0,2541
312826.0,2541.1
312959.0,2541.2
313095.0,2541.3
313301.0,2541.4
313440.0,2541.5
313580.0,2541.6
313723.0,2541.7
313868.0,2541.8
314024.0,2541.9
314182.0,2542
314341.0,2542.1
314504.0,2542.2
314668.0,2542.3
314837.0,2542.4
315006.0,2542.5
315180.0,2542.6
315354.0,2542.7
315528.0,2542.8
315707.0,2542.9
315896.0,2543
316090.0,2543.1
316287.0,2543.2
316487.0,2543.3
316688.0,2543.4
316889.0,2543.5
317098.0,2543.6
317308.0,2543.7
317518.0,2543.8
317731.0,2543.9
317949.0,2544
318167.0,2544.1
318386.0,2544.2
318610.0,2544.3
318835.0,2544.4
319061.0,2544.5
319287.0,2544.6
319515.0,2544.7
319744.0,2544.8
319974.0,2544.9
320209.0,2545
320447.0,2545.1
320685.0,2545.2
320927.0,2545.3
321175.0,2545.4
321426.0,2545.5
321678.0,2545.6
321930.0,2545.7
322183.0,2545.8
322440.0,2545.9
322699.0,2546
322960.0,2546.1
323224.0,2546.2
323316.0,2546.3
323090.0,2546.4
322826.0,2546.5
322565.0,2546.6
322512.0,2546.7
322431.0,2546.8
322172.0,2546.9
321915.0,2547
321662.0,2547.1
321410.0,2547.2
321158.0,2547.3
320907.0,2547.4
320659.0,2547.5
320417.0,2547.6
320179.0,2547.7
319941.0,2547.8
319706.0,2547.9
319476.0,2548
319247.0,2548.1
319019.0,2548.2
318793.0,2548.3
318568.0,2548.4
318344.0,2548.5
318125.0,2548.6
317907.0,2548.7
317689.0,2548.8
317476.0,2548.9
317266.0,2549
317056.0,2549.1
316847.0,2549.2
316708.0,2549.3
316502.0,2549.4
316296.0,2549.5
316095.0,2549.6
315894.0,2549.7
315694.0,2549.8
315497.0,2549.9
315303.0,2550
315114.0,2550.1
314935.0,2550.2
314761.0,2550.3
314587.0,2550.4
314413.0,2550.5
314244.0,2550.6
314075.0,2550.7
313911.0,2550.8
313748.0,2550.9
313589.0,2551
313431.0,2551.1
313275.0,2551.2
313200.0,2551.3
313051.0,2551.4
312906.0,2551.5
312763.0,2551.6
312623.0,2551.7
312487.0,2551.8
312354.0,2551.9
312221.0,2552
312093.0,2552.1
311966.0,2552.2
311839.0,2552.3
311712.0,2552.4
311587.0,2552.5
311463.0,2552.6
311344.0,2552.7
311226.0,2552.8
311109.0,2552.9
310994.0,2553
310881.0,2553.1
310766.0,2553.2
310652.0,2553.3
310546.0,2553.4
310440.0,2553.5
310335.0,2553.6
310234.0,2553.7
310136.0,2553.8
310041.0,2553.9
309946.0,2554
309854.0,2554.1
309772.0,2554.2
309698.0,2554.3
309628.0,2554.4
309559.0,2554.5
309492.0,2554.6
309425.0,2554.7
309420.0,2554.8
309359.0,2554.9
309299.0,2555
309240.0,2555.1
309194.0,2555.2
309138.0,2555.3
309138.0,2555.4
309192.0,2555.5
309248.0,2555.6
309307.0,2555.7
309367.0,2555.8
309434.0,2555.9
309501.0,2556
309570.0,2556.1
309640.0,2556.2
309711.0,2556.3
309785.0,2556.4
309934.0,2556.5
310009.0,2556.6
310091.0,2556.7
310183.0,2556.8
310278.0,2556.9
310373.0,2557
310471.0,2557.1
310572.0,2557.2
310677.0,2557.3
310783.0,2557.4
310889.0,2557.5
311004.0,2557.6
311117.0,2557.7
311231.0,2557.8
311346.0,2557.9
311463.0,2558
311581.0,2558.1
311700.0,2558.2
311824.0,2558.3
311949.0,2558.4
312076.0,2558.5
312203.0,2558.6
312330.0,2558.7
312458.0,2558.8
312591.0,2558.9
312724.0,2559
312860.0,2559.1
313066.0,2559.2
313205.0,2559.3
313345.0,2559.4
313488.0,2559.5
313633.0,2559.6
313789.0,2559.7
313947.0,2559.8
314106.0,2559.9
314269.0,2560
314433.0,2560.1
314602.0,2560.2
314771.0,2560.3
314945.0,2560.4
315119.0,2560.5
315293.0,2560.6
315472.0,2560.7
315661.0,2560.8
315855.0,2560.9
316052.0,2561
316249.0,2561.1
316449.0,2561.2
316650.0,2561.3
316851.0,2561.4
317057.0,2561.5
317266.0,2561.6
317476.0,2561.7
317686.0,2561.8
317899.0,2561.9
318117.0,2562
318336.0,2562.1
318560.0,2562.2
318785.0,2562.3
319011.0,2562.4
319239.0,2562.5
319468.0,2562.6
319698.0,2562.7
319933.0,2562.8
320171.0,2562.9
320409.0,2563
320651.0,2563.1
320902.0,2563.2
321154.0,2563.3
321406.0,2563.4
321659.0,2563.5
321700.0,2563.6
321449.0,2563.7
321196.0,2563.8
320944.0,2563.9
320692.0,2564
320450.0,2564.1
320212.0,2564.2
319974.0,2564.3
319739.0,2564.4
319509.0,2564.5
319280.0,2564.6
319052.0,2564.7
318826.0,2564.8
318601.0,2564.9
318377.0,2565
318158.0,2565.1
317940.0,2565.2
317727.0,2565.3
317517.0,2565.4
317307.0,2565.5
317098.0,2565.6
316959.0,2565.7
316753.0,2565.8
316547.0,2565.9
316346.0,2566
316145.0,2566.1
315945.0,2566.2
315748.0,2566.3
315551.0,2566.4
315357.0,2566.5
315168.0,2566.6
314989.0,2566.7
314815.0,2566.8
314641.0,2566.9
314467.0,2567
314298.0,2567.1
314129.0,2567.2
313965.0,2567.3
313802.0,2567.4
313643.0,2567.5
313485.0,2567.6
313329.0,2567.7
313254.0,2567.8
313105.0,2567.9
312960.0,2568
312817.0,2568.1
312677.0,2568.2
312541.0,2568.3
312408.0,2568.4
312275.0,2568.5
312147.0,2568.6
312020.0,2568.7
311893.0,2568.8
311766.0,2568.9
311641.0,2569
311517.0,2569.1
311398.0,2569.2
311280.0,2569.3
311163.0,2569.4
311048.0,2569.5
310935.0,2569.6
310820.0,2569.7
310706.0,2569.8
310600.0,2569.9
310494.0,2570
310389.0,2570.1
310288.0,2570.2
310190.0,2570.3
310095.0,2570.4
310000.0,2570.5
309908.0,2570.6
309826.0,2570.7
309752.0,2570.8
309681.0,2570.9
309611.0,2571
309541.0,2571.1
309472.0,2571.2
309405.0,2571.3
309338.0,2571.4
309278.0,2571.5
309219.0,2571.6
309163.0,2571.7
309109.0,2571.8
309109.0,2571.9
309122.0,2572
309176.0,2572.1
309232.0,2572.2
309291.0,2572.3
309351.0,2572.4
309418.0,2572.5
309485.0,2572.6
309554.0,2572.7
309624.0,2572.8
309694.0,2572.9
309765.0,2573
309839.0,2573.1
309921.0,2573.2
310013.0,2573.3
310108.0,2573.4
310203.0,2573.5
310301.0,2573.6
310402.0,2573.7
310507.0,2573.8
310613.0,2573.9
310719.0,2574
310834.0,2574.1
310947.0,2574.2
311061.0,2574.3
311176.0,2574.4
311293.0,2574.5
311355.0,2574.6
311238.0,2574.7
311123.0,2574.8
311010.0,2574.9
310895.0,2575
310781.0,2575.1
310675.0,2575.2
310569.0,2575.3
310464.0,2575.4
310363.0,2575.5
310265.0,2575.6
310170.0,2575.7
310075.0,2575.8
309983.0,2575.9
309901.0,2576
309827.0,2576.1
309756.0,2576.2
309686.0,2576.3
309616.0,2576.4
309547.0,2576.5
309480.0,2576.6
309413.0,2576.7
309351.0,2576.8
309291.0,2576.9
309232.0,2577
309176.0,2577.1
309122.0,2577.2
309122.0,2577.3
309142.0,2577.4
309196.0,2577.5
309252.0,2577.6
309311.0,2577.7
309371.0,2577.8
309438.0,2577.9
309505.0,2578
309574.0,2578.1
309644.0,2578.2
309714.0,2578.3
309785.0,2578.4
309854.0,2578.5
309783.0,2578.6
309713.0,2578.7
309643.0,2578.8
309574.0,2578.9
309505.0,2579
309438.0,2579.1
309371.0,2579.2
309311.0,2579.3
309252.0,2579.4
309196.0,2579.5
309142.0,2579.6
309106.0,2579.7
309086.0,2579.8
309086.0,2579.9
309099.0,2580
309119.0,2580.1
309173.0,2580.2
309229.0,2580.3
309288.0,2580.4
309348.0,2580.5
309415.0,2580.6
309482.0,2580.7
309551.0,2580.8
309620.0,2580.9
309690.0,2581
309760.0,2581.1
309831.0,2581.2
309905.0,2581.3
310054.0,2581.4
310129.0,2581.5
310211.0,2581.6
310303.0,2581.7
310398.0,2581.8
310493.0,2581.9
310725.0,2582
310820.0,2582.1
310918.0,2582.2
311017.0,2582.3
311118.0,2582.4
311224.0,2582.5
311330.0,2582.6
311441.0,2582.7
311556.0,2582.8
311669.0,2582.9
311783.0,2583
311898.0,2583.1
312016.0,2583.2
312135.0,2583.3
312259.0,2583.4
312384.0,2583.5
312509.0,2583.6
312636.0,2583.7
312763.0,2583.8
312890.0,2583.9
313018.0,2584
313151.0,2584.1
313284.0,2584.2
313420.0,2584.3
313626.0,2584.4
313765.0,2584.5
313905.0,2584.6
314048.0,2584.7
314193.0,2584.8
314349.0,2584.9
314507.0,2585
314666.0,2585.1
314829.0,2585.2
314993.0,2585.3
315162.0,2585.4
315331.0,2585.5
315505.0,2585.6
315679.0,2585.7
315853.0,2585.8
316032.0,2585.9
316221.0,2586
316415.0,2586.1
316612.0,2586.2
316809.0,2586.3
317009.0,2586.4
317210.0,2586.5
317411.0,2586.6
317617.0,2586.7
317827.0,2586.8
318037.0,2586.9
318250.0,2587
318468.0,2587.1
318687.0,2587.2
318911.0,2587.3
319136.0,2587.4
319362.0,2587.5
319590.0,2587.6
319774.0,2587.7
319546.0,2587.8
319320.0,2587.9
319095.0,2588
318871.0,2588.1
318652.0,2588.2
318434.0,2588.3
318221.0,2588.4
318011.0,2588.5
317801.0,2588.6
317662.0,2588.7
317456.0,2588.8
317250.0,2588.9
317049.0,2589
316848.0,2589.1
316648.0,2589.2
316451.0,2589.3
316254.0,2589.4
316060.0,2589.5
315871.0,2589.6
315687.0,2589.7
315508.0,2589.8
315334.0,2589.9
315160.0,2590
314986.0,2590.1
314817.0,2590.2
314648.0,2590.3
314484.0,2590.4
314321.0,2590.5
314162.0,2590.6
314004.0,2590.7
313848.0,2590.8
313773.0,2590.9
313624.0,2591
313479.0,2591.1
313336.0,2591.2
313194.0,2591.3
313054.0,2591.4
312918.0,2591.5
312785.0,2591.6
312652.0,2591.7
312524.0,2591.8
312397.0,2591.9
312270.0,2592
312143.0,2592.1
312018.0,2592.2
311894.0,2592.3
311775.0,2592.4
311657.0,2592.5
311542.0,2592.6
311429.0,2592.7
311314.0,2592.8
311200.0,2592.9
311089.0,2593
310983.0,2593.1
310877.0,2593.2
310776.0,2593.3
310677.0,2593.4
310579.0,2593.5
310484.0,2593.6
310389.0,2593.7
310294.0,2593.8
310202.0,2593.9
310120.0,2594
310046.0,2594.1
309975.0,2594.2
309905.0,2594.3
309835.0,2594.4
309766.0,2594.5
309697.0,2594.6
309630.0,2594.7
309563.0,2594.8
309503.0,2594.9
309444.0,2595
309388.0,2595.1
309334.0,2595.2
309314.0,2595.3
309314.0,2595.4
309329.0,2595.5
309349.0,2595.6
309403.0,2595.7
309459.0,2595.8
309518.0,2595.9
309578.0,2596
309645.0,2596.1
309712.0,2596.2
309781.0,2596.3
309850.0,2596.4
309920.0,2596.5
309990.0,2596.6
310061.0,2596.7
310135.0,2596.8
310217.0,2596.9
310309.0,2597
310404.0,2597.1
310499.0,2597.2
310594.0,2597.3
310692.0,2597.4
310791.0,2597.5
310892.0,2597.6
310998.0,2597.7
311104.0,2597.8
311215.0,2597.9
311275.0,2598
311164.0,2598.1
311058.0,2598.2
310952.0,2598.3
310851.0,2598.4
310752.0,2598.5
310654.0,2598.6
310559.0,2598.7
310464.0,2598.8
310369.0,2598.9
310277.0,2599
310195.0,2599.1
310121.0,2599.2
310050.0,2599.3
309980.0,2599.4
309910.0,2599.5
309841.0,2599.6
309772.0,2599.7
309705.0,2599.8
309638.0,2599.9
309578.0,2600
309518.0,2600.1
309459.0,2600.2
309403.0,2600.3
309349.0,2600.4
309329.0,2600.5
309314.0,2600.6
309314.0,2600.7
309315.0,2600.8
309335.0,2600.9
309355.0,2601
309409.0,2601.1
309465.0,2601.2
309524.0,2601.3
309584.0,2601.4
309644.0,2601.5
309711.0,2601.6
309778.0,2601.7
309847.0,2601.8
309916.0,2601.9
309986.0,2602
310056.0,2602.1
310127.0,2602.2
310201.0,2602.3
310350.0,2602.4
310425.0,2602.5
310507.0,2602.6
310599.0,2602.7
310694.0,2602.8
310789.0,2602.9
310884.0,2603
310982.0,2603.1
311081.0,2603.2
311182.0,2603.3
311288.0,2603.4
311394.0,2603.5
311509.0,2603.6
311622.0,2603.7
311736.0,2603.8
311851.0,2603.9
311969.0,2604
312088.0,2604.1
312212.0,2604.2
312337.0,2604.3
312464.0,2604.4
312591.0,2604.5
312718.0,2604.6
312846.0,2604.7
312979.0,2604.8
313112.0,2604.9
313248.0,2605
313454.0,2605.1
313593.0,2605.2
313733.0,2605.3
313876.0,2605.4
314021.0,2605.5
314177.0,2605.6
314335.0,2605.7
314494.0,2605.8
314657.0,2605.9
314821.0,2606
314990.0,2606.1
315159.0,2606.2
315333.0,2606.3
315507.0,2606.4
315681.0,2606.5
315860.0,2606.6
316044.0,2606.7
316233.0,2606.8
316422.0,2606.9
316616.0,2607
316813.0,2607.1
317013.0,2607.2
317214.0,2607.3
317415.0,2607.4
317621.0,2607.5
317831.0,2607.6
318041.0,2607.7
318254.0,2607.8
318472.0,2607.9
318691.0,2608
318915.0,2608.1
319140.0,2608.2
319366.0,2608.3
319594.0,2608.4
319823.0,2608.5
320053.0,2608.6
320288.0,2608.7
320526.0,2608.8
320764.0,2608.9
321006.0,2609
321258.0,2609.1
321510.0,2609.2
321564.0,2609.3
321451.0,2609.4
321431.0,2609.5
321179.0,2609.6
321159.0,2609.7
320907.0,2609.8
320662.0,2609.9
320420.0,2610
320182.0,2610.1
319944.0,2610.2
319709.0,2610.3
319479.0,2610.4
319250.0,2610.5
319022.0,2610.6
318796.0,2610.7
318571.0,2610.8
318347.0,2610.9
318128.0,2611
317910.0,2611.1
317697.0,2611.2
317487.0,2611.3
317277.0,2611.4
317138.0,2611.5
316932.0,2611.6
316726.0,2611.7
316525.0,2611.8
316324.0,2611.9
316124.0,2612
315927.0,2612.1
315733.0,2612.2
315544.0,2612.3
315355.0,2612.4
315171.0,2612.5
314992.0,2612.6
314818.0,2612.7
314644.0,2612.8
314470.0,2612.9
314297.0,2613
314128.0,2613.1
